headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.identifier.0#text|metadata.mods.identifier.0@type|metadata.mods.identifier.1|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.locationphysicalLocation|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.name@authority|metadata.mods.name@valueURI|metadata.mods.namenamePart|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.dateCreated.1@point|metadata.mods.originInfo.dateCreated.1@qualifier|metadata.mods.originInfo.dateCreated.2#text|metadata.mods.originInfo.dateCreated.2@encoding|metadata.mods.originInfo.dateCreated.2@keyDate|metadata.mods.originInfo.dateCreated.2@point|metadata.mods.originInfo.place.0.placeTerm#text|metadata.mods.originInfo.place.0.placeTerm@type|metadata.mods.originInfo.place.0@supplied|metadata.mods.originInfo.place.1.placeTerm#text|metadata.mods.originInfo.place.1.placeTerm@type|metadata.mods.originInfo.place.1@supplied|metadata.mods.originInfo.place.2.placeTerm#text|metadata.mods.originInfo.place.2.placeTerm@type|metadata.mods.originInfo.place.2@supplied|metadata.mods.originInfo.place.3.placeTerm#text|metadata.mods.originInfo.place.3.placeTerm@type|metadata.mods.originInfo.place.3@supplied|metadata.mods.originInfo.place.placeTerm#text|metadata.mods.originInfo.place.placeTerm@type|metadata.mods.originInfo.place@supplied|metadata.mods.originInfodateIssued|metadata.mods.originInfopublisher|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.subject.0.name@authority|metadata.mods.subject.0.name@valueURI|metadata.mods.subject.0.namenamePart|metadata.mods.subject.0@authority|metadata.mods.subject.0@valueURI|metadata.mods.subject.0topic|metadata.mods.subject.1.cartographicscoordinates|metadata.mods.subject.1.geographic#text|metadata.mods.subject.1.geographic@authority|metadata.mods.subject.1.geographic@valueURI|metadata.mods.subject.1.name@authority|metadata.mods.subject.1.name@valueURI|metadata.mods.subject.1.namenamePart|metadata.mods.subject.1@authority|metadata.mods.subject.1@valueURI|metadata.mods.subject.1geographic|metadata.mods.subject.1topic|metadata.mods.subject.2.cartographicscoordinates|metadata.mods.subject.2.name@authority|metadata.mods.subject.2.name@valueURI|metadata.mods.subject.2.namenamePart|metadata.mods.subject.2geographic|metadata.mods.subject.2topic|metadata.mods.subject.3.namenamePart|metadata.mods.subject.cartographicscoordinates|metadata.mods.subject.name@authority|metadata.mods.subject.name@valueURI|metadata.mods.subject.namenamePart|metadata.mods.subjectgeographic|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modsnote|metadata.modstypeOfResource
2018-05-03T23:05:37Z|oai:utklib:tenncities_571|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000671_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A571|zxx|iso639-2b|code|Box 2, Folder 9|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1982-05-01 - 1982-10-31|1982-05-01|edtf|yes|start|    |1982-10-31|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4327|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Fairs|    |    |    |    |    |    |    |    |    |    |Exhibitions--Tennessee--Knoxville|    |naf|http://id.loc.gov/authorities/names/n82114257|World's Fair of 1982 (Knoxville, Tenn.)|    |    |    |    |    |    |    |    |    |State of Tennessee Amphitheater|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Knoxville International Energy Exposition (better known as the World's Fair) was held in Knoxville from May to October 1982. W. Stuart Evans was the original visionary behind the event, which he intended to attract business to central Knoxville and away from suburban shopping malls. This concept excited Mayor Kyle Testerman, and he appointed banker Jake Butcher to head a committee to investigate the feasibility of such an event. The Knoxville International Energy Exposition, Incorporated (KIEE) was formed in 1976 and Exposition bankers gradually acquired the 67 acre fair site near downtown Knoxville. The fair itself attracted about 11 million visitors, but did not achieve Evans' larger goal, as the event did not spur any major downtown redevelopment.|    |still image
2018-05-03T23:05:38Z|oai:utklib:tenncities_572|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000672_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A572|zxx|iso639-2b|code|Box 2, Folder 9|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1982-05-01 - 1982-10-31|1982-05-01|edtf|yes|start|    |1982-10-31|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4328|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Fairs|    |    |    |    |    |    |    |    |    |    |Exhibitions--Tennessee--Knoxville|    |naf|http://id.loc.gov/authorities/names/n82114257|World's Fair of 1982 (Knoxville, Tenn.)|    |    |    |    |    |    |    |    |    |Entrance to the World's Fair (Showing Neyland Stadium)|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Knoxville International Energy Exposition (better known as the World's Fair) was held in Knoxville from May to October 1982. W. Stuart Evans was the original visionary behind the event, which he intended to attract business to central Knoxville and away from suburban shopping malls. This concept excited Mayor Kyle Testerman, and he appointed banker Jake Butcher to head a committee to investigate the feasibility of such an event. The Knoxville International Energy Exposition, Incorporated (KIEE) was formed in 1976 and Exposition bankers gradually acquired the 67 acre fair site near downtown Knoxville. The fair itself attracted about 11 million visitors, but did not achieve Evans' larger goal, as the event did not spur any major downtown redevelopment.|    |still image
2018-05-03T23:05:38Z|oai:utklib:tenncities_573|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000673_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A573|zxx|iso639-2b|code|Box 2, Folder 9|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1982-05-01 - 1982-10-31|1982-05-01|edtf|yes|start|    |1982-10-31|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4329|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Fairs|    |    |    |    |    |    |    |    |    |    |Exhibitions--Tennessee--Knoxville|    |naf|http://id.loc.gov/authorities/names/n82114257|World's Fair of 1982 (Knoxville, Tenn.)|    |    |    |    |    |    |    |    |    |Chinese Pavilion|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Knoxville International Energy Exposition (better known as the World's Fair) was held in Knoxville from May to October 1982. W. Stuart Evans was the original visionary behind the event, which he intended to attract business to central Knoxville and away from suburban shopping malls. This concept excited Mayor Kyle Testerman, and he appointed banker Jake Butcher to head a committee to investigate the feasibility of such an event. The Knoxville International Energy Exposition, Incorporated (KIEE) was formed in 1976 and Exposition bankers gradually acquired the 67 acre fair site near downtown Knoxville. The fair itself attracted about 11 million visitors, but did not achieve Evans' larger goal, as the event did not spur any major downtown redevelopment.|    |still image
2018-05-03T23:05:38Z|oai:utklib:tenncities_574|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000674_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A574|zxx|iso639-2b|code|Box 2, Folder 9|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1982-05-01 - 1982-10-31|1982-05-01|edtf|yes|start|    |1982-10-31|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4330|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Fairs|    |    |    |    |    |    |    |    |    |    |Exhibitions--Tennessee--Knoxville|    |naf|http://id.loc.gov/authorities/names/n82114257|World's Fair of 1982 (Knoxville, Tenn.)|    |    |    |    |    |    |    |    |    |The Candy Factory|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Knoxville International Energy Exposition (better known as the World's Fair) was held in Knoxville from May to October 1982. W. Stuart Evans was the original visionary behind the event, which he intended to attract business to central Knoxville and away from suburban shopping malls. This concept excited Mayor Kyle Testerman, and he appointed banker Jake Butcher to head a committee to investigate the feasibility of such an event. The Knoxville International Energy Exposition, Incorporated (KIEE) was formed in 1976 and Exposition bankers gradually acquired the 67 acre fair site near downtown Knoxville. The fair itself attracted about 11 million visitors, but did not achieve Evans' larger goal, as the event did not spur any major downtown redevelopment.|    |still image
2018-05-03T23:05:38Z|oai:utklib:tenncities_575|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000675_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A575|zxx|iso639-2b|code|Box 2, Folder 9|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1982-05-01 - 1982-10-31|1982-05-01|edtf|yes|start|    |1982-10-31|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4331|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Fairs|    |    |    |    |    |    |    |    |    |    |Exhibitions--Tennessee--Knoxville|    |naf|http://id.loc.gov/authorities/names/n82114257|World's Fair of 1982 (Knoxville, Tenn.)|    |    |    |    |    |    |    |    |    |Kingdom of Saudi Arabia's Pavilion and Ayres Hall|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Knoxville International Energy Exposition (better known as the World's Fair) was held in Knoxville from May to October 1982. W. Stuart Evans was the original visionary behind the event, which he intended to attract business to central Knoxville and away from suburban shopping malls. This concept excited Mayor Kyle Testerman, and he appointed banker Jake Butcher to head a committee to investigate the feasibility of such an event. The Knoxville International Energy Exposition, Incorporated (KIEE) was formed in 1976 and Exposition bankers gradually acquired the 67 acre fair site near downtown Knoxville. The fair itself attracted about 11 million visitors, but did not achieve Evans' larger goal, as the event did not spur any major downtown redevelopment.|    |still image
2018-05-03T23:05:38Z|oai:utklib:tenncities_576|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000676_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A576|zxx|iso639-2b|code|Box 2, Folder 9|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1982-05-01 - 1982-10-31|1982-05-01|edtf|yes|start|    |1982-10-31|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4332|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Fairs|    |    |    |    |    |    |    |    |    |    |Exhibitions--Tennessee--Knoxville|    |naf|http://id.loc.gov/authorities/names/n82114257|World's Fair of 1982 (Knoxville, Tenn.)|    |    |    |    |    |    |    |    |    |The Sunsphere|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Knoxville International Energy Exposition (better known as the World's Fair) was held in Knoxville from May to October 1982. W. Stuart Evans was the original visionary behind the event, which he intended to attract business to central Knoxville and away from suburban shopping malls. This concept excited Mayor Kyle Testerman, and he appointed banker Jake Butcher to head a committee to investigate the feasibility of such an event. The Knoxville International Energy Exposition, Incorporated (KIEE) was formed in 1976 and Exposition bankers gradually acquired the 67 acre fair site near downtown Knoxville. The fair itself attracted about 11 million visitors, but did not achieve Evans' larger goal, as the event did not spur any major downtown redevelopment.|    |still image
2018-05-03T23:05:38Z|oai:utklib:tenncities_577|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000677_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A577|zxx|iso639-2b|code|Box 2, Folder 9|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1982-05-01 - 1982-10-31|1982-05-01|edtf|yes|start|    |1982-10-31|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4333|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Fairs|    |    |    |    |    |    |    |    |    |    |Exhibitions--Tennessee--Knoxville|    |naf|http://id.loc.gov/authorities/names/n82114257|World's Fair of 1982 (Knoxville, Tenn.)|    |    |    |    |    |    |    |    |    |The Candy Factory|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Knoxville International Energy Exposition (better known as the World's Fair) was held in Knoxville from May to October 1982. W. Stuart Evans was the original visionary behind the event, which he intended to attract business to central Knoxville and away from suburban shopping malls. This concept excited Mayor Kyle Testerman, and he appointed banker Jake Butcher to head a committee to investigate the feasibility of such an event. The Knoxville International Energy Exposition, Incorporated (KIEE) was formed in 1976 and Exposition bankers gradually acquired the 67 acre fair site near downtown Knoxville. The fair itself attracted about 11 million visitors, but did not achieve Evans' larger goal, as the event did not spur any major downtown redevelopment.|    |still image
2018-05-03T23:05:38Z|oai:utklib:tenncities_578|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000678_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A578|zxx|iso639-2b|code|Box 2, Folder 9|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1982-05-01 - 1982-10-31|1982-05-01|edtf|yes|start|    |1982-10-31|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4334|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Fairs|    |    |    |    |    |    |    |    |    |    |Exhibitions--Tennessee--Knoxville|    |naf|http://id.loc.gov/authorities/names/n82114257|World's Fair of 1982 (Knoxville, Tenn.)|    |    |    |    |    |    |    |    |    |United States Pavilion|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Knoxville International Energy Exposition (better known as the World's Fair) was held in Knoxville from May to October 1982. W. Stuart Evans was the original visionary behind the event, which he intended to attract business to central Knoxville and away from suburban shopping malls. This concept excited Mayor Kyle Testerman, and he appointed banker Jake Butcher to head a committee to investigate the feasibility of such an event. The Knoxville International Energy Exposition, Incorporated (KIEE) was formed in 1976 and Exposition bankers gradually acquired the 67 acre fair site near downtown Knoxville. The fair itself attracted about 11 million visitors, but did not achieve Evans' larger goal, as the event did not spur any major downtown redevelopment.|    |still image
2018-05-03T23:05:38Z|oai:utklib:tenncities_579|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000679_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A579|zxx|iso639-2b|code|Box 2, Folder 9|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1982-05-01 - 1982-10-31|1982-05-01|edtf|yes|start|    |1982-10-31|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4335|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Fairs|    |    |    |    |    |    |    |    |    |    |Exhibitions--Tennessee--Knoxville|    |naf|http://id.loc.gov/authorities/names/n82114257|World's Fair of 1982 (Knoxville, Tenn.)|    |    |    |    |    |    |    |    |    |Flag Outside the United States Pavilion|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Knoxville International Energy Exposition (better known as the World's Fair) was held in Knoxville from May to October 1982. W. Stuart Evans was the original visionary behind the event, which he intended to attract business to central Knoxville and away from suburban shopping malls. This concept excited Mayor Kyle Testerman, and he appointed banker Jake Butcher to head a committee to investigate the feasibility of such an event. The Knoxville International Energy Exposition, Incorporated (KIEE) was formed in 1976 and Exposition bankers gradually acquired the 67 acre fair site near downtown Knoxville. The fair itself attracted about 11 million visitors, but did not achieve Evans' larger goal, as the event did not spur any major downtown redevelopment.|    |still image
2018-05-03T23:05:38Z|oai:utklib:tenncities_580|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000680_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A580|zxx|iso639-2b|code|Box 2, Folder 9|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1982-05-01 - 1982-10-31|1982-05-01|edtf|yes|start|    |1982-10-31|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4336|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Fairs|    |    |    |    |    |    |    |    |    |    |Exhibitions--Tennessee--Knoxville|    |naf|http://id.loc.gov/authorities/names/n82114257|World's Fair of 1982 (Knoxville, Tenn.)|    |    |    |    |    |    |    |    |    |Technology and Lifestyle Center|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Knoxville International Energy Exposition (better known as the World's Fair) was held in Knoxville from May to October 1982. W. Stuart Evans was the original visionary behind the event, which he intended to attract business to central Knoxville and away from suburban shopping malls. This concept excited Mayor Kyle Testerman, and he appointed banker Jake Butcher to head a committee to investigate the feasibility of such an event. The Knoxville International Energy Exposition, Incorporated (KIEE) was formed in 1976 and Exposition bankers gradually acquired the 67 acre fair site near downtown Knoxville. The fair itself attracted about 11 million visitors, but did not achieve Evans' larger goal, as the event did not spur any major downtown redevelopment.|    |still image
2018-05-03T23:05:38Z|oai:utklib:tenncities_581|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000681_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A581|zxx|iso639-2b|code|Box 2, Folder 9|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1982-05-01 - 1982-10-31|1982-05-01|edtf|yes|start|    |1982-10-31|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4337|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Fairs|    |    |    |    |    |    |    |    |    |    |Exhibitions--Tennessee--Knoxville|    |naf|http://id.loc.gov/authorities/names/n82114257|World's Fair of 1982 (Knoxville, Tenn.)|    |    |    |    |    |    |    |    |    |View toward the United States Pavilion from near the Sunsphere|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Knoxville International Energy Exposition (better known as the World's Fair) was held in Knoxville from May to October 1982. W. Stuart Evans was the original visionary behind the event, which he intended to attract business to central Knoxville and away from suburban shopping malls. This concept excited Mayor Kyle Testerman, and he appointed banker Jake Butcher to head a committee to investigate the feasibility of such an event. The Knoxville International Energy Exposition, Incorporated (KIEE) was formed in 1976 and Exposition bankers gradually acquired the 67 acre fair site near downtown Knoxville. The fair itself attracted about 11 million visitors, but did not achieve Evans' larger goal, as the event did not spur any major downtown redevelopment.|    |still image
2018-05-03T23:05:38Z|oai:utklib:tenncities_582|collections_tenncities|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000067_000682_0001|local|https://digital.lib.utk.edu/collections/islandora/object/tenncities%3A582|zxx|iso639-2b|code|Box 2, Folder 9|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |unknown|1982-05-01 - 1982-10-31|1982-05-01|edtf|yes|start|    |1982-10-31|edtf|yes|end|    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4338|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0951|local|Photographs of Tennessee Cities Collection|Collection|host|    |    |    |    |    |Knoxville (Tenn.)--Fairs|    |    |    |    |    |    |    |    |    |    |Exhibitions--Tennessee--Knoxville|    |naf|http://id.loc.gov/authorities/names/n82114257|World's Fair of 1982 (Knoxville, Tenn.)|    |    |    |    |    |    |    |    |    |United States Pavilion|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Knoxville International Energy Exposition (better known as the World's Fair) was held in Knoxville from May to October 1982. W. Stuart Evans was the original visionary behind the event, which he intended to attract business to central Knoxville and away from suburban shopping malls. This concept excited Mayor Kyle Testerman, and he appointed banker Jake Butcher to head a committee to investigate the feasibility of such an event. The Knoxville International Energy Exposition, Incorporated (KIEE) was formed in 1976 and Exposition bankers gradually acquired the 67 acre fair site near downtown Knoxville. The fair itself attracted about 11 million visitors, but did not achieve Evans' larger goal, as the event did not spur any major downtown redevelopment.|    |still image
